,SMILES
3892,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1
3893,Cc1ccc(CO)c(C=NNC(=O)c2ccncc2)c1O
3894,COc1ccc(CC#N)cc1OC
3895,Cc1cccc(C(=O)c2ccc3n2CCC3C(=O)O)c1
3896,O=C(NC12CC3CC(CC(C3)C1)C2)NP(=O)(N1CC1)N1CC1
3897,CS(=O)(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1
3898,CCOc1cccc(C(=O)NP(=O)(N2CC2)N2CC2)c1
3899,Nc1cc(Cl)ccc1O
3900,CCN(CC)CCN
3901,CCC(C)NP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl
3902,O=C(Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)c1ccccc1
3903,CCS(=O)c1sc(C(C)=O)c(N)c1C#N
3904,CN(C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1)C1(C)COC1
3905,CCC(C(=O)OCc1ccc(C)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C
3906,CSc1nnc(-c2cc(Cl)cc(Cl)c2)c(=O)n1N
3907,CCCC(=NOCC)C1C(=O)CC(C)(C)OC1=O
3908,COc1ccccc1NC(C)=O
3909,CC(C)n1nc2ccccc2n1
3910,COc1ccc(C(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1
3911,CC(C)NNC(=O)COc1cccc(Cl)c1
3912,CC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(N)=O
3913,CS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1
3914,CCN(CC)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
3915,O=C(CN1CCCCC1)Nc1ccc(Cl)cc1
3916,C=CC(N)=O
3917,CCCCCCC(=O)Oc1ccc2c3c1OC1C(OS(=O)(=O)O)C=CC4C(C2)N(C)CCC341
3918,[O-][n+]1ccc(Cl)c2ccc(Cl)cc21
3919,C=CCN(N=O)C(=O)N(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1
3920,O=[N+]([O-])c1cnc([N+](=O)[O-])[nH]1
3921,CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)C(C#N)C1
3922,CCOC(=O)c1c[nH]c2ncnc(-c3ccc4c(c3)OCO4)c12
3923,CC(C)CC(N)C(=O)OCn1ncc2c(=O)[nH]cnc21
3924,COc1ccc(Cc2cnc(N)nc2N)cc1Nc1ccccc1
3925,O=C(OCCO)c1ccccc1
3926,C=Cc1ncc([N+](=O)[O-])n1C
3927,CN(C)c1ncnc2sccc12
3928,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CC(C)(CO)C(C)(CO)C2)CC1
3929,CC(=O)OCCNc1ccc(-c2ccncc2)c(C)n1
3930,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1F
3931,O=c1ccc(C=Cc2ccc(-n3ccnc3)cc2)n[nH]1
3932,CN(C)c1ccc2ccccc2n1
3933,CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCCC1
3934,Cc1c(Cl)no[n+]1[O-]
3935,c1ccc(Cn2cnc3ccccc32)cc1
3936,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
3937,FC(F)(F)c1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1
3938,COc1cc(-n2c(C)cc(=O)n2C)nc(C)n1
3939,Cc1cccc(Nc2sc(-c3ccccc3)cc2C(N)=O)n1
3940,CN1CCN(c2cc(C(N)=O)c3nc4cc(C(=O)N5CCOCC5)ccc4c-3[nH]2)CC1
3941,Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)cc1Br
3942,COc1ccc(CCOC(=O)C(N)Cc2ccc(O)c(O)c2)cc1
3943,Cc1nonc1S(=O)c1ccccc1
3944,c1cocn1
3945,CCCc1nc(NCC)nc(N2CCCCC2)n1
3946,COc1ccccc1CNc1cccn2nc(Nc3ccncc3)nc12
3947,Cc1ncc([N+](=O)[O-])n1CCO[N+](=O)[O-]
3948,Oc1ccccc1C=NNc1ccccn1
3949,Cc1ccc(C(C)C)cc1O
3950,O=[N+]([O-])c1nccn1CCO
3951,COc1ccc2ccc(=O)oc2c1
3952,CCCS(=O)(=O)N1CC(C)CC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1
3953,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
3954,CC(n1ccnc1)C(O)(c1ccc(F)cc1)c1ccc(F)cc1
3955,Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1
3956,CC(O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2)CC1
3957,CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
3958,CN(C)C(N(C)C)=S(I)c1ccccc1I
3959,Cc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C
3960,Cc1ccc(C)cc1
3961,Clc1ccccc1N1CCN(CCCOn2nnc3ccccc32)CC1
3962,CC(C)(C)NC(=O)C1CN(S(=O)(=O)c2cccc3cccnc23)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
3963,COC(=O)N1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccc(OC)c(F)c4)cc23)CC1
3964,Clc1cc2c(cc1Cl)Oc1c(Cl)ccc(Cl)c1O2
3965,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)c3ccccc3)CC2)cc1
3966,O=c1cc[nH]c2cc(C(F)(F)F)ccc12
3967,O=c1cc(-c2nc(-c3ccc(-c4cn(CCP(=O)(O)O)nn4)cc3)[nH]c2-c2ccc(F)cc2)cc[nH]1
3968,CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1C
3969,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(C#N)CC2)CC1
3970,CCOc1ccc(C(=O)O)cc1
3971,Cc1cccc(C)c1C
3972,CSCCC(N)C(=O)N1CCCC1C(=O)O
3973,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C
3974,CCCCCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1
3975,O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Br
3976,CC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1
3977,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(=O)N(C)C
3978,NC(=O)c1cnc2[nH]ccc2c1NC1CCCN(Cc2ccccc2)C1
3979,COc1ccc(COC(=O)N(C)C)cc1
3980,CNC=C1c2cccc(O)c2C(=O)c2c(O)cccc21
3981,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
3982,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccncc3)cc2)n1
3983,NC(=O)c1c(Cl)cccc1[N+](=O)[O-]
3984,Cc1nonc1-c1ccccn1
3985,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1
3986,CC(C)NC(=O)c1cccnc1
3987,O=C(O)c1ccccc1-c1ccccc1C(=O)O
3988,CN1C(=N)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O
3989,CCOC(=O)c1cnc2n(c1=O)C(C)CCC2
3990,CCNc1nc(NC(C)(C)C)nc(SC(F)F)n1
3991,CN(CC1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1
3992,CCc1cccc(COC(=O)C2C(C=C(C)C)C2(C)C)c1
3993,COC(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1
3994,Cc1ccc(C)[nH]1
3995,CCCc1ncc([N+](=O)[O-])n1CCNC(=S)OC
3996,O=NCc1ccc([N+](=O)[O-])cc1
3997,Cc1ccccc1Nc1ccncc1S(=O)(=O)NC(=O)NC1CCCCC1
3998,COc1cc(C=C[N+](=O)[O-])ccc1O
3999,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5c(F)cccc5F)c4n3)c2c1
4000,CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1
4001,ClC1CC(Cl)C(Cl)C(Cl)C1Cl
4002,Cc1c2occc2cc2ccc(=O)oc12
4003,CCC(C(=O)OCc1ccc(C)cc1)C(CO)Cc1cncn1C
4004,CN(C)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1
4005,COc1cnc2ccccc2n1
4006,CNC(=NC#N)NCCSCc1nc[nH]c1C
4007,Cc1nc2c(N)ncnc2n1C1OC(CO)CC1F
4008,O=C1CN=C(c2cccc(Br)c2)c2cc(Br)ccc2N1
4009,CCOc1cnccn1
4010,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)CNC(=O)c3ccccc3)C(C)=C1C2(C)C
4011,CCNC(=O)c1ccoc1
4012,CNC=CC(C)c1ccccn1
4013,C=CCC(CC=C)(NC(C)=O)C(N)=O
4014,CC(C)(C)C(=O)OCn1cnc2c(cnn2COC(=O)C(C)(C)C)c1=O
4015,Oc1ccc(Cl)c(Cl)c1
4016,OCC1OC(Oc2ccccc2)C(O)C(O)C1O
4017,CCOCCNCC(O)COc1ccc(-c2ncc(-c3cccs3)[nH]2)cc1
4018,CCN=C(N)N=C(N)Nc1ccc(Cl)cc1
4019,CC(=O)Oc1ccccc1C(=O)OCC(N)=O
4020,OCC1NCC(O)C(O)C1O
4021,N#CSc1ccccc1
4022,NNC(=O)NCc1ccccc1
4023,O=Cc1ccc(OCC(=O)O)cc1
4024,CC(=O)Nc1ccccc1O
4025,Cc1ncc([N+](=O)[O-])n1CCNC(=O)OC(C)C
4026,CCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1
4027,CN1CC(C)(C)C(=O)c2ccccc21
4028,O=c1[nH]cc(F)c(=O)n1Oc1ccccc1
4029,CCC(=O)CC
4030,Cn1cccc1C=NNC(=O)Nc1ccccc1
4031,CCCc1ccc(CC(=O)O)cc1
4032,Oc1cccc(Cl)n1
4033,CC(C)(C)C1CCC(c2ccccc2)(N2CCCCC2)CC1
4034,COc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
4035,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
4036,Cn1cccn1
4037,CCc1ncc([N+](=O)[O-])n1CCNC(=S)OC
4038,CCCn1nc2ccccc2n1
4039,S=C(NC1CCCCC1)NC1CCCCC1
4040,Cc1ccc(CO)c(C=NNC(=O)c2cccc(Br)c2)c1O
4041,NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1
4042,O=C(O)c1cccc(I)c1
4043,CCO
4044,N=C(N)NN=C(c1ccccc1)c1cccs1
4045,COc1cc(Cl)ccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)C4)nc12
4046,O=C(O)c1ccccc1NCCO
4047,CN(C=O)c1c(N)n(C)c(=O)n(C)c1=O
4048,O=NN(Cc1ccccc1)c1ccccc1
4049,C[N+](C)([O-])CCCN1c2ccccc2Sc2ccccc21
4050,COC(=O)CCCCC(C)=O
4051,CC(C)OC(=O)CC(C(=O)OC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
4052,O=C1CN=C(c2ccccc2)c2ccccc2N1
4053,CCn1cc(C(=O)NC(C(=O)OC)C(C)C)c(=O)c2ccc(C)nc21
4054,Nc1nnnn1-c1cc(Cl)c(Cl)cc1Cl
4055,Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1
4056,CCCCCCCCCCC(=O)O
4057,CSc1nccnc1C
4058,CCCCCC1=Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
4059,Cc1cc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)cnc1C#N
4060,CC(C)=CCNc1ncnc2nc[nH]c12
4061,CCCS(=O)(=O)NC1CC(N(C)c2[nH]cnc3nccc2-3)C1
4062,CCOC(=O)CCCO
4063,NC(=O)c1ccccc1[N+](=O)[O-]
4064,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
4065,COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c(N(CCOC(C)=O)CCOC(C)=O)c1
4066,COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2C=CC(=O)C(C)CC(CC=O)C1OC1OC(C)C(O)C(N(C)C)C1O
4067,C=C1C(=O)OC2CC(C)C3CC(=O)C(CC12)C1(C3)C(=O)OC2CC(C)C3C=CC(=O)C3C(C)(O)C21
4068,COC(=O)Nc1cccc(C#N)c1
4069,ClC(Cl)(Cl)Sc1ccccc1
4070,Cc1cn(C2OC(CO)CC2F)c(=O)[nH]c1=O
4071,CC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
4072,c1ccc2cnccc2c1
4073,NCC(O)c1ccc(O)cc1
4074,Cc1ccc(Cl)c(C)c1
4075,Cc1cccc(C)c1NC(=O)CCCC(C)N
4076,c1cnon1
4077,Fc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCNCC6)cc5)nc34)cn2)cc1
4078,O=CNCC#CCC(NC(=O)C(Cc1ccc2ccccc2c1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1
4079,[O-][n+]1cc(Cl)nc(-c2ccc(Cl)cc2)c1-c1ccc(Cl)cc1
4080,O=NN(CCCl)C(=O)NC1CCCCCCCCCCC1
4081,Nc1nc(N)nc(-c2cc(Br)ccc2Cl)n1
4082,CCOC(=O)c1cccc(O)c1
4083,O=[N+]([O-])c1nccn1CC(O)CCl
4084,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1
4085,NNC(=O)c1ccnc(Br)c1
4086,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3
4087,Oc1c(I)cc(I)cc1I
4088,O=c1ccc2ccccc2[nH]1
4089,C#CC(C)(C)O
4090,Clc1ccc(-c2ccc(Cl)cc2Cl)cc1
4091,COc1nccnc1C
4092,CS(=O)(=O)N(c1ccccc1[N+](=O)[O-])S(C)(=O)=O
4093,Clc1c(Cl)c(Cl)c2n[nH]nc2c1Cl
4094,CN(C)C(=O)Oc1cccnc1Cl
4095,CN(C)N=Nc1ccc(C(N)=O)cc1
4096,c1ccc(N2CCN(CCn3nnc4ccccc43)CC2)cc1
4097,COc1ccc(C2Cc3cc(SC)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
4098,COc1ccc(C(C)=O)c(OC)c1OC
4099,COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)c(Cl)c1
4100,CC1(C)N=C(N)N=C(N)N1c1cccc(C#N)c1
4101,Fc1ccc(CNc2[nH]cnc3ncnc2-3)cc1
4102,NS(=O)(=O)c1cccc(Br)c1
4103,CCNC(=O)NC(C)=O
4104,Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1
4105,Nc1ncnc2c1ncn2C1OC(CCl)C(O)C1O
4106,CSc1nc(N=[N+]=N)nc(NC(C)C)n1
4107,Nc1nnnn1-c1cccc(O)c1
4108,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)nc3)ncc2C1
4109,CCSC
4110,Cn1c(=O)c2[nH]cnc2n(C)c1=O
4111,O=C(c1ccc(Cl)cc1)c1cc(F)ccc1O
4112,c1nc(N2CCCCC2)c2[nH]cnc2n1
4113,OCCN1CCN(CCn2nnc3ccccc32)CC1
4114,CCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
4115,CCOP(=O)(OCC)OCC
4116,Cn1nc(-c2cnc3[nH]cc(C(=O)NC(C(=O)N4CC(C#N)C4)C4CC4)c3n2)c2ccc(Cl)cc21
4117,c1ccc(-c2ccncc2)cc1
4118,S=C=Nc1ccc(Cl)cc1
4119,CNC(=S)NCc1ccccc1
4120,NS(=O)(=O)c1cc2cc(CNCCF)sc2o1
4121,COc1c(Cl)cccc1NC(C)=O
4122,OC(O)C(Cl)(Cl)Cl
4123,Brc1ccncc1
4124,c1ccc(Cn2ccnn2)cc1
4125,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
4126,NC(=O)OCCC1=C(N2CC2)C(=O)C(Br)=C(N2CC2)C1=O
4127,CN(C)N=Nc1ccc(C(=O)O)cc1
4128,O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc[n+]2[O-]
4129,CC(C)NCC(O)COCc1ccccc1
4130,Cc1[nH]cnc1CSCCNc1cc(=O)cc[nH]1
4131,CC(=O)NC(CCCCNC(=O)N(CCCl)N=O)C(=O)NCc1ccccc1
4132,CC(C)C12CCC(C)(CC1)O2
4133,Cc1n[nH]c(C(=O)NC2CCCCC2)c1[N+](=O)[O-]
4134,Cn1c([N+](=O)[O-])cnc1COc1ccc(Cl)cc1
4135,C=C(C)C(=O)OCCO
4136,COc1cccc(OCC(=O)O)c1
4137,NNC(=O)c1cccc([N+](=O)[O-])c1
4138,COc1ccccc1N1CCN(CCNC(=O)c2ccccc2)CC1
4139,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2)n1
4140,CCCOc1ccccc1CNc1[nH]cnc2ncnc1-2
4141,Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
4142,Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1
4143,CCOP(=O)(O)Cc1ccc(S(C)(=O)=O)cc1
4144,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21
4145,CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)O)C(C)CC)C(C)CC)C(C)CC
4146,CC(O)C(=O)O
4147,CN1CCN(c2cncc(Nc3nc4c(NCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)n2)CC1
4148,NC(Cc1c[nH]c2cc(F)ccc12)C(=O)O
4149,Cc1cc2ccccc2cn1
4150,CCOc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12
4151,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1
4152,CCOC(=O)c1cnc2ccc(C)cn2c1=O
4153,O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3CO)nc12
4154,COc1ccccc1C(=O)NCCCN
4155,CCCCCCCCCCCCCC[n+]1cc(C)cc(C)c1
4156,COc1ccc2c(Nc3cn(C)cn3)nc(NC(C)c3ncc(F)cn3)nc2c1
4157,N#CCCC#N
4158,c1ccc(-n2cccn2)cc1
4159,CCc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C
4160,O=C(O)c1ccc2cccccc1-2
4161,O=c1ccn(C2C=CC(CO)O2)c(=O)[nH]1
4162,O=[N+]([O-])c1ccncc1
4163,CC(C)c1ccc(NC(=O)N(C)C)cc1
4164,COC1(OC)C(N2CCOCC2)=NC(=O)N1c1ccc(Cl)cc1
4165,Nc1ccc(C(=O)Oc2ccccc2Cl)c(O)c1
4166,CC(C)=CC1C(C(=O)OCc2ccc(C#N)cc2)C1(C)C
4167,Cc1ccc(O)cc1[N+](=O)[O-]
4168,CCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
4169,Cn1c([N+](=O)[O-])cnc1-c1ccc(F)cc1
4170,CC(=O)NC(CCCCNC(=O)NCCCl)C(=O)NCc1ccccc1
4171,CCCCC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
4172,COC1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)CC1
4173,CC(C)NCC(O)COc1ccc(NC=O)cc1
4174,NCCC(=O)O
4175,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cnc3cc(Cl)ccc3c2)n1
4176,CC(=O)Oc1ccc(N(C)C(=O)C(Cl)Cl)cc1
4177,c1ccc2nn(C3CCCCC3)nc2c1
4178,CC(C)Nc1nc(Cl)nc(NC2CC2)n1
4179,N=C(N)NC(=N)NCCc1ccccc1
4180,CCCCCC1(CC)C(=O)NC(=O)NC1=O
4181,CCOC(=O)CC
4182,COc1ccc(Cc2cnc(N)nc2N)c(OC)n1
4183,CCCCCCCCCCCC(=O)O
4184,CCNC(=O)c1cc2ccccc2[nH]1
4185,Cc1cnc(-c2ccc(C#N)cc2)c(-c2ccc(C#N)cc2)n1
4186,Clc1cc(Cl)nc(Cl)c1
4187,C=CCN(N=O)C(=O)N(CCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1
4188,NC(=O)NNc1ccccc1
4189,COC(=O)C(c1ccccc1)C1CCCCN1
4190,S=C(NN=C(c1ccccn1)c1ccccn1)Nc1ccccc1
4191,O=[N+]([O-])c1ccc(C=Cc2nnc[nH]2)o1
4192,CCN(CC)C(=O)OCCc1c[nH]c2ccccc12
4193,C=CCN(CC=C)C(=O)C(Cl)Cl
4194,CCCC(NC(C)=O)C(=O)OC
4195,CCN(CC)C(=O)OCCc1ccccc1
4196,CN(C)CCN(Cc1cccs1)c1ccccn1
4197,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
4198,CC(=O)OCCBr
4199,O=NN(CCCl)C(=O)NC1CCC(=O)NC1=O
4200,CCCn1nnc2ccccc21
4201,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O
4202,NC(=O)c1ccc(Br)cc1
4203,CS(=O)(=O)c1cccc2ccccc12
4204,CC(C)NCC(O)COc1cccc2ccccc12
4205,CN(C)C(=O)Oc1ccc(Cl)cc1
4206,CCOC(=O)c1ccoc1
4207,CCCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1
4208,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1
4209,CNCCN(C)S(=O)(=O)c1ccc(CONC(N)=O)c([N+](=O)[O-])c1
4210,NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
4211,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl
4212,CCN(CC)CCNC(=O)c1c(C)cc(N)cc1C
4213,CCOC(=O)CCCn1ccnc1[N+](=O)[O-]
4214,NCCCn1c(C2CCNCC2)nc2cc(C(N)=O)ccc21
4215,CC1CN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)CC1CO
4216,O=C(OCc1ccccc1)n1c(=O)[nH]cc(F)c1=O
4217,O=[N+]([O-])OCCCCO[N+](=O)[O-]
4218,COc1ccccc1OC(C)=O
4219,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O
4220,CN1CC=C(c2ccncc2)CC1
4221,COc1cccc(N2CCN(S(=O)(=O)c3ccc(Nc4nn(C5CCCCC5C#N)cc4C(N)=O)cc3)CC2)c1
4222,Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl
4223,CNS(=O)(=O)C1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1
4224,O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21
4225,Oc1nc2ccccc2s1
4226,CCCCCCOC(=O)c1cc(O)c(O)c(O)c1
4227,CC(O)c1ccc2ccccc2c1
4228,OCC1OC(Oc2ccc(I)cc2)C(O)C(O)C1O
4229,COc1ccc(OC(=O)c2ccc(N)cc2O)cc1
4230,O=C(CCl)Nc1ccccc1
4231,COCCOCC1COC(c2ccc(Cl)cc2Cl)(n2cncn2)O1
4232,CC(C)CCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
4233,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21
4234,[O-][n+]1onc(CO)c1-c1ccccc1
4235,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl
4236,CC(=O)CNc1ccccc1C(=O)O
4237,CC#CC(=O)c1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3
4238,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCc1ccccc1
4239,CCC(=O)c1ccccc1
4240,O=C(NC1CCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCC1
4241,CCN(CC)CCOC(=O)c1ccc(N)cc1
4242,CCCOC(=O)C(C(=O)OCCC)=C1SCCS1
4243,NCCn1c(-c2ccc(O)cc2O)nc2cc(C(N)=O)ccc21
4244,O=C(Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)c1ccccc1
4245,NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O
4246,C#CCOc1c(Cl)cc(NC=NOCc2ccccc2)cc1Cl
4247,CCOC(=O)c1ccc(N)cc1
4248,Clc1ccc(-c2ccccc2)c(Cl)c1
4249,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(Cl)cccc1Cl
4250,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
4251,CN(c1ncccc1CNc1cccn2nc(Nc3cccc(S(C)(=O)=O)c3)nc12)S(C)(=O)=O
4252,Cc1cccc(OCC(=O)O)c1
4253,Nc1cccc[n+]1[O-]
4254,CC(=O)N(C)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
4255,CCC(C)OC(=O)C(C(=O)OC(C)CC)=C1SC=CS1
4256,Fc1ccccc1F
4257,CC(C)(O)C(Cl)(Cl)Cl
4258,O=[N+]([O-])c1ccc(-c2ccccc2)cc1
4259,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
4260,CCOC(=O)COc1ccc(-n2sc3ccccc3c2=O)cc1
4261,Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl
4262,ClCC#CCCl
4263,NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O
4264,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
4265,CN(C)C(=O)Nc1ccc(Oc2nnn(C3CCCCC3)n2)cc1
4266,Nc1nc(N)nc(-c2cc(Br)ccc2Br)n1
4267,[O-][n+]1onc(-c2ccccc2)c1CO
4268,COc1ccc(C(O)(Cn2ccnc2)c2ccc(Br)cc2)cc1
4269,Nc1ccc(C(=O)O)c(I)c1
4270,CCCNc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
4271,N#CC1CC(N2CCC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1
4272,Clc1ccc(Sc2nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n2)cc1
4273,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1
4274,Cc1ccc(S(=O)(=O)N(C)N=O)cc1
4275,CC(=O)C=Cc1cccc(Br)c1
4276,NCCN1CCCC1
4277,CCC(C)C(NC(=O)C(CC(C)C)NC(C)=O)C(=O)NC(CCC(=O)O)C(N)=O
4278,Cc1ccccc1-n1nnnc1N
